3.132977338	-145.5056023
2.834315676	-146.0956099
2.530371151	-146.6839849
2.22115667	-147.2706823
1.906686506	-147.8556564
1.586976313	-148.4388606
1.262043136	-149.0202472
0.931905415	-149.5997676
0.596582993	-150.1773724
0.256097119	-150.7530111
-0.089529549	-151.3266326
-0.440272945	-151.8981848
-0.796107595	-152.467615
-1.157006624	-153.0348697
-1.522941758	-153.5998945
-1.893883333	-154.1626346
-2.269800307	-154.7230343
-2.650660268	-155.2810376
-3.036429449	-155.8365876
-3.427072746	-156.389627
-3.822553729	-156.940098
-4.222834669	-157.4879425
-4.627876555	-158.0331017
-5.037639116	-158.5755167
-5.452080849	-159.1151281
-5.871159046	-159.6518762
-6.294829818	-160.1857013
-6.723048132	-160.7165433
-7.155767835	-161.244342
-7.592941695	-161.7690371
-8.034521431	-162.2905683
-8.480457751	-162.8088752
-8.930700389	-163.3238975
-9.385198146	-163.8355751
-9.84389893	-164.3438479
-10.30674979	-164.8486561
-10.77369699	-165.34994
-11.24468598	-165.8476403
-11.71966155	-166.3416981
-12.19856776	-166.8320546
-12.68134807	-167.3186519
-13.16794535	-167.8014322
-13.65830194	-168.2803385
-14.15235969	-168.755314
-14.65006	-169.226303
-15.1513439	-169.6932502
-15.65615206	-170.1561011
-16.16442487	-170.6148019
-16.67610248	-171.0692996
-17.19112484	-171.5195422
-17.70943174	-171.9654786
-18.23096291	-172.4070583
-18.75565801	-172.8442322
-19.28345669	-173.2769519
-19.81429868	-173.7051702
-20.34812378	-174.128841
-20.88487195	-174.5479192
-21.42448333	-174.9623609
-21.9668983	-175.3721234
-22.51205753	-175.7771653
-23.05990199	-176.1774463
-23.61037304	-176.5729273
-24.16341244	-176.9635706
-24.71896241	-177.3493397
-25.27696565	-177.7301997
-25.83736542	-178.1061167
-26.4001055	-178.4770582
-26.96513034	-178.8429934
-27.53238499	-179.2038924
-28.10181521	-179.5597271
-28.67336744	-179.9104705
-29.24698892	-180.2560971
-29.82262762	-180.596583
-30.40023235	-180.9319054
-30.97975276	-181.2620431
-31.56113936	-181.5869763
-32.14434358	-181.9066865
-32.72931774	-182.2211567
-33.31601514	-182.5303712
-33.90439005	-182.8343157
-34.49439773	-183.1329773
-34.4235726	-184.4921755
-33.32621866	-187.5941594
-31.39619961	-191.8476142
-27.72443902	-196.2709097
-22.37511585	-200.3710144
-15.5819081	-203.6664615
-7.626530004	-205.5694363
1.037957971	-205.4204525
9.666500817	-202.6707532
17.22501943	-197.2250194
22.67075325	-189.6665008
25.42045254	-181.037958
25.56943633	-172.37347
23.66646148	-164.4180919
20.37101436	-157.6248841
16.27090966	-152.275561
11.84761418	-148.6038004
7.594159432	-146.6737813
4.492175451	-145.5764274
3.132977338	-145.5056023
