8.704680929	-130.9525292
8.428209913	-131.9419975
8.13831639	-132.9291283
7.834949191	-133.9138509
7.518062254	-134.8960864
7.187614986	-135.8757473
6.843572614	-136.8527375
6.485906524	-137.8269527
6.114594603	-138.7982804
5.729621557	-139.7666001
5.330979221	-140.731783
4.918666857	-141.6936927
4.49269143	-142.6521849
4.053067872	-143.6071079
3.59981932	-144.5583025
3.132977338	-145.5056023
2.652582109	-146.4488337
2.158682611	-147.3878164
1.651336756	-148.3223637
1.130611513	-149.2522821
0.596582993	-150.1773724
0.049336504	-151.0974293
-0.511033415	-152.0122423
-1.084423005	-152.9215954
-1.670719322	-153.8252678
-2.269800307	-154.7230343
-2.881534887	-155.6146656
-3.505783116	-156.4999285
-4.142396339	-157.3785865
-4.791217395	-158.2504003
-5.452080849	-159.1151281
-6.124813257	-159.9725259
-6.809233457	-160.8223484
-7.505152893	-161.6643493
-8.212375962	-162.4982813
-8.930700389	-163.3238975
-9.659917623	-164.1409512
-10.39981326	-164.9491967
-11.15016748	-165.7483898
-11.91075551	-166.5382881
-12.68134807	-167.3186519
-13.4617119	-168.0892445
-14.25161023	-168.8498325
-15.05080327	-169.6001867
-15.85904877	-170.3400824
-16.67610248	-171.0692996
-17.50171869	-171.787624
-18.33565075	-172.4948471
-19.17765156	-173.1907665
-20.02747411	-173.8751867
-20.88487195	-174.5479192
-21.74959969	-175.2087826
-22.62141349	-175.8576037
-23.5000715	-176.4942169
-24.38533438	-177.1184651
-25.27696565	-177.7301997
-26.1747322	-178.3292807
-27.07840463	-178.915577
-27.9877577	-179.4889666
-28.90257066	-180.0493365
-29.82262762	-180.596583
-30.7477179	-181.1306115
-31.67763634	-181.6513368
-32.61218357	-182.1586826
-33.55116633	-182.6525821
-34.49439773	-183.1329773
-35.44169747	-183.5998193
-36.39289207	-184.0530679
-37.34781509	-184.4926914
-38.30630734	-184.9186669
-39.26821703	-185.3309792
-40.23339993	-185.7296216
-41.20171957	-186.1145946
-42.17304731	-186.4859065
-43.14726254	-186.8435726
-44.12425272	-187.187615
-45.10391356	-187.5180623
-46.08614909	-187.8349492
-47.07087175	-188.1383164
-48.05800248	-188.4282099
-49.04747085	-188.7046809
-49.82326165	-189.4018018
-50.27125045	-190.7811437
-50.19876756	-192.5321982
-47.83831834	-194.0212926
-43.22473291	-194.9426594
-36.73717694	-194.9243742
-28.79212271	-193.5157014
-19.90791745	-190.2910396
-10.76472178	-185.0136807
-2.187362222	-177.8126378
5.01368068	-169.2352782
10.29103964	-160.0920825
13.51570144	-151.2078773
14.92437418	-143.2628231
14.94265945	-136.7752671
14.02129263	-132.1616817
12.53219823	-129.8012324
10.78114367	-129.7287496
9.401801814	-130.1767383
8.704680929	-130.9525292
